time [s], T1 [K], T2 [K] 
98804.904, 210.870895, 272.948364 
98806.023, 210.865753, 272.946442 
98807.201, 210.871231, 272.950745 
98808.379, 210.874466, 272.947754 
98809.498, 210.873138, 272.948364 
98810.616, 210.871124, 272.949524 
98811.774, 210.874008, 272.948883 
98812.953, 210.880157, 272.945709 
98814.092, 210.877243, 272.948364 
98815.21, 210.880814, 272.947449 
98816.35, 210.880157, 272.950104 
98817.526, 210.883148, 272.9487 
98818.704, 210.882385, 272.947968 
98819.843, 210.881271, 272.951141 
98821.001, 210.884048, 272.952545 
98822.18, 210.885162, 272.951447 
98823.318, 210.885742, 272.948975 
98824.437, 210.884384, 272.951233 
98825.555, 210.886276, 272.946014 
98826.694, 210.890533, 272.952454 
98827.811, 210.890747, 272.953278 
98828.93, 210.888947, 272.952362 
98830.088, 210.894974, 272.9487 
98831.246, 210.890747, 272.952789 
98832.404, 210.896759, 272.950928 
98833.583, 210.900665, 272.953674 
98834.722, 210.902237, 272.951141 
98835.9, 210.899216, 272.954712 
98837.019, 210.899323, 272.955322 
98838.157, 210.903244, 272.956238 
98839.316, 210.904114, 272.954834 
98840.495, 210.9039, 272.953369 
98841.653, 210.902557, 272.955841 
98842.832, 210.910019, 272.956543 
98843.972, 210.906815, 272.955414 
98845.13, 210.908035, 272.952881 
98846.27, 210.909149, 272.954834 
98847.448, 210.915955, 272.956665 
98848.628, 210.915283, 272.954834 
98849.807, 210.912155, 272.958313 
98850.985, 210.912933, 272.958191 
98852.104, 210.910492, 272.960449 
98853.222, 210.917404, 272.957886 
98854.401, 210.915604, 272.958313 
98855.56, 210.922745, 272.961578 
98856.74, 210.919968, 272.955322 
98857.878, 210.923096, 272.961273 
98858.997, 210.923416, 272.958313 
98860.155, 210.923203, 272.962891 
98861.274, 210.9263, 272.960846 
98862.393, 210.923965, 272.955322 
98863.511, 210.927429, 272.959717 
98864.69, 210.927673, 272.958801 
98865.809, 210.930008, 272.960937 
98866.968, 210.932892, 272.962891 
98868.087, 210.930984, 272.959808 
98869.206, 210.930557, 272.962067 
98870.325, 210.934341, 272.962158 
98871.483, 210.934113, 272.965668 
98872.641, 210.936783, 272.962067 
98873.76, 210.936356, 272.963104 
98874.879, 210.944824, 272.964752 
98875.997, 210.938919, 272.96524 
98877.136, 210.942047, 272.962494 
98878.254, 210.944061, 272.964905 
98879.372, 210.945938, 272.965149 
98880.491, 210.940491, 272.961884 
98881.61, 210.945175, 272.96637 
98882.728, 210.943588, 272.962891 
98883.846, 210.948853, 272.966156 
98884.964, 210.951843, 272.965973 
98886.082, 210.94838, 272.965332 
98887.201, 210.95285, 272.965332 
98888.32, 210.951294, 272.967621 
98889.439, 210.952744, 272.968842 
98890.556, 210.95253, 272.96875 
98891.695, 210.957428, 272.966797 
98892.813, 210.959229, 272.967926 
98893.971, 210.958649, 272.967712 
98895.129, 210.958328, 272.970062 
98896.268, 210.961884, 272.968842 
98897.386, 210.962784, 272.968323 
98898.525, 210.961349, 272.970367 
98899.683, 210.962784, 272.969757 
98900.861, 210.966461, 272.971771 
98902.02, 210.963013, 272.967377 
98903.159, 210.968918, 272.968414 
98904.278, 210.968124, 272.970459 
98905.396, 210.971725, 272.972809 
98906.535, 210.968918, 272.969971 
98907.692, 210.971481, 272.970245 
98908.811, 210.975937, 272.971497 
98909.929, 210.973267, 272.970154 
98911.069, 210.973053, 272.973816 
98912.225, 210.973709, 272.969025 
98913.345, 210.976837, 272.971893 
98914.463, 210.977921, 272.97406 
98915.621, 210.977158, 272.966675 
98916.78, 210.981964, 272.972595 
98917.958, 210.981964, 272.973145 
98919.098, 210.982742, 272.972412 
98920.255, 210.981522, 272.978851 
98921.396, 210.985306, 272.972198 
98922.553, 210.985657, 272.975769 
98923.693, 210.990448, 272.974243 
98924.851, 210.990997, 272.97464 
98926.011, 210.987106, 272.972595 
98927.169, 210.98912, 272.975616 
98928.289, 210.992111, 272.980072 
98929.407, 210.996246, 272.980591 
98930.565, 210.992218, 272.974854 
98931.724, 210.99736, 272.976288 
98932.903, 210.998596, 272.975616 
98934.043, 211.002487, 272.977417 
98935.181, 210.99971, 272.978546 
98936.339, 211.000137, 272.981201 
98937.497, 211.00148, 272.97998 
98938.676, 211.001694, 272.977936 
98939.855, 211.003922, 272.983154 
98940.974, 211.003525, 272.980591 
98942.133, 211.006058, 272.975769 
98943.252, 211.007172, 272.981384 
98944.41, 211.007172, 272.979462 
98945.53, 211.011063, 272.980286 
98946.648, 211.01062, 272.983032 
98947.789, 211.013535, 272.978455 
98948.906, 211.015533, 272.981201 
98950.064, 211.013977, 272.982025 
98951.243, 211.015747, 272.98233 
98952.362, 211.015305, 272.983765 
98953.481, 211.016312, 272.981812 
98954.639, 211.024353, 272.985199 
98955.758, 211.024246, 272.983459 
98956.916, 211.018982, 272.982025 
98958.075, 211.026581, 272.982422 
98959.253, 211.02388, 272.980896 
98960.393, 211.025787, 272.983551 
98961.53, 211.027588, 272.985931 
98962.709, 211.028809, 272.986023 
98963.848, 211.023117, 272.985504 
98965.006, 211.028564, 272.984375 
98966.125, 211.035156, 272.983459 
98967.283, 211.030685, 272.984894 
98968.442, 211.034729, 272.986725 
98969.62, 211.032486, 272.990417 
98970.799, 211.037827, 272.986938 
98971.979, 211.033829, 272.988068 
98973.117, 211.042068, 272.986115 
98974.295, 211.03949, 272.986938 
98975.475, 211.039398, 272.990021 
98976.654, 211.043076, 272.985809 
98977.793, 211.043076, 272.98703 
98978.931, 211.041168, 272.989288 
98980.069, 211.043762, 272.989288 
98981.188, 211.042969, 272.989777 
98982.328, 211.050323, 272.990479 
98983.447, 211.048096, 272.988251 
98984.566, 211.048553, 272.992035 
98985.724, 211.048874, 272.988983 
98986.865, 211.052658, 272.98877 
98988.042, 211.052124, 272.985382 
98989.162, 211.052887, 272.989288 
98990.281, 211.056015, 272.988983 
98991.44, 211.059036, 272.993774 
98992.579, 211.058136, 272.993683 
98993.738, 211.059799, 272.991638 
98994.898, 211.061569, 272.992249 
98996.056, 211.062378, 272.993073 
98997.236, 211.061493, 272.995331 
98998.416, 211.06337, 272.995209 
98999.555, 211.064148, 272.993469 
99000.733, 211.064148, 272.995819 
99001.853, 211.066284, 272.998291 
99002.972, 211.067169, 272.998291 
99004.091, 211.067062, 272.99472 
99005.251, 211.075317, 272.996338 
99006.43, 211.072296, 272.99472 
99007.61, 211.072189, 272.994415 
99008.75, 211.07399, 272.996948 
99009.928, 211.077988, 272.996124 
99011.108, 211.072403, 272.997253 
99012.228, 211.076187, 273.000244 
99013.386, 211.079208, 272.998505 
99014.506, 211.078781, 272.999634 
99015.664, 211.08345, 272.997772 
99016.844, 211.077988, 272.997253 
99017.963, 211.080551, 272.997864 
99019.082, 211.08757, 273.000458 
99020.241, 211.089035, 273.000336 
99021.381, 211.087158, 273.00473 
99022.5, 211.085342, 272.998596 
99023.658, 211.087357, 272.998993 
99024.837, 211.091812, 272.998291 
99025.977, 211.090027, 273.001556 
99027.135, 211.090134, 273.000916 
99028.315, 211.093719, 273.000244 
99029.494, 211.095169, 273.004303 
99030.634, 211.09874, 273.002991 
99031.753, 211.09906, 273.002441 
99032.911, 211.09639, 273.002014 
99034.09, 211.100861, 273.004395 
99035.269, 211.101288, 273.006042 
99036.409, 211.097046, 273.001892 
99037.528, 211.103088, 273.006378 
99038.686, 211.104752, 273.003326 
99039.866, 211.107193, 273.003967 
99041.025, 211.105423, 273.00528 
99042.203, 211.110657, 273.003326 
99043.382, 211.108643, 273.006378 
99044.562, 211.10878, 273.003967 
99045.741, 211.110336, 273.006592 
99046.919, 211.112778, 273.01001 
99048.038, 211.113571, 273.005615 
99049.156, 211.115128, 273.0065 
99050.274, 211.115662, 273.005493 
99051.453, 211.115036, 273.006378 
99052.612, 211.116669, 273.007812 
99053.732, 211.116455, 273.004303 
99054.851, 211.118576, 273.009003 
99056.009, 211.116669, 273.00769 
99057.188, 211.121933, 273.010651 
99058.328, 211.121704, 273.010864 
99059.466, 211.123367, 273.011078 
99060.584, 211.121826, 273.009125 
99061.703, 211.121597, 273.008453 
99062.822, 211.127731, 273.009338 
99063.941, 211.130173, 273.007019 
99065.099, 211.13208, 273.01413 
99066.238, 211.131409, 273.014252 
99067.396, 211.135864, 273.01413 
99068.515, 211.134323, 273.011078 
99069.634, 211.135864, 273.011292 
99070.753, 211.136414, 273.011627 
99071.893, 211.135406, 273.012604 
99073.009, 211.139435, 273.011627 
99074.188, 211.141205, 273.012512 
99075.347, 211.138321, 273.011841 
99076.505, 211.143005, 273.011414 
99077.684, 211.137421, 273.0112 
99078.863, 211.141556, 273.015808 
99080.042, 211.144806, 273.016022 
99081.22, 211.144119, 273.01239 
99082.339, 211.14534, 273.014709 
99083.517, 211.148697, 273.015594 
99084.695, 211.151581, 273.013824 
99085.873, 211.148468, 273.010864 
99086.992, 211.152939, 273.015015 
99088.11, 211.152588, 273.016327 
99089.248, 211.153702, 273.0159 
99090.365, 211.156723, 273.014374 
99091.484, 211.160507, 273.015015 
99092.602, 211.158951, 273.01535 
99093.76, 211.158066, 273.018524 
99094.898, 211.159714, 273.014587 
99096.016, 211.163528, 273.016998 
99097.134, 211.161407, 273.021698 
99098.275, 211.162308, 273.015594 
99099.431, 211.168106, 273.020294 
99100.55, 211.166885, 273.019409 
99101.668, 211.165985, 273.018616 
99102.825, 211.170563, 273.021027 
99103.983, 211.165985, 273.023102 
99105.102, 211.172211, 273.023437 
99106.259, 211.171997, 273.023102 
99107.398, 211.173904, 273.020508 
99108.515, 211.170563, 273.023437 
99109.673, 211.174667, 273.023987 
99110.792, 211.176682, 273.023895 
99111.949, 211.175018, 273.023315 
99113.069, 211.18158, 273.023315 
99114.187, 211.177475, 273.024536 
99115.344, 211.181793, 273.024323 
99116.522, 211.182373, 273.025299 
99117.641, 211.183594, 273.028259 
99118.819, 211.18338, 273.028259 
99119.977, 211.18338, 273.02478 
99121.135, 211.191055, 273.024658 
99122.275, 211.192413, 273.023895 
99123.432, 211.190735, 273.030121 
99124.572, 211.189285, 273.030457 
99125.729, 211.190292, 273.025757 
99126.869, 211.192169, 273.02771 
99128.007, 211.192749, 273.029266 
99129.125, 211.193405, 273.027191 
99130.265, 211.193069, 273.029266 
99131.402, 211.196854, 273.031677 
99132.521, 211.197098, 273.028809 
99133.639, 211.197205, 273.025635 
99134.779, 211.194977, 273.032196 
99135.936, 211.203339, 273.026978 
99137.115, 211.196854, 273.03299 
99138.254, 211.20546, 273.032776 
99139.373, 211.20668, 273.029785 
99140.53, 211.20845, 273.027191 
99141.708, 211.207123, 273.030792 
99142.827, 211.20845, 273.028625 
99143.945, 211.212021, 273.030365 
99145.063, 211.215149, 273.032776 
99146.182, 211.212021, 273.033417 
99147.3, 211.214828, 273.032776 
99148.419, 211.215591, 273.031891 
99149.536, 211.216599, 273.034393 
99150.676, 211.214615, 273.033417 
99151.794, 211.221283, 273.034698 
99152.912, 211.220169, 273.033508 
99154.069, 211.222076, 273.034698 
99155.188, 211.219513, 273.033752 
99156.346, 211.223618, 273.035492 
99157.504, 211.224731, 273.032318 
99158.623, 211.225098, 273.038788 
99159.78, 211.227753, 273.037262 
99160.959, 211.225632, 273.03418 
99162.137, 211.231323, 273.033417 
99163.276, 211.232773, 273.038666 
99164.394, 211.234894, 273.036469 
99165.512, 211.232224, 273.039978 
99166.63, 211.231003, 273.039551 
99167.749, 211.235901, 273.036163 
99168.906, 211.232117, 273.038361 
99170.064, 211.233231, 273.039642 
99171.223, 211.237015, 273.039307 
99172.342, 211.242493, 273.0401 
99173.499, 211.241806, 273.042175 
99174.637, 211.243027, 273.040649 
99175.755, 211.240692, 273.037354 
99176.874, 211.244263, 273.041748 
99177.992, 211.24437, 273.040955 
99179.13, 211.243469, 273.040649 
99180.248, 211.245041, 273.041168 
99181.405, 211.248718, 273.042389 
99182.525, 211.249405, 273.04248 
99183.664, 211.250519, 273.042938 
99184.841, 211.251282, 273.043152 
99185.999, 211.250519, 273.039886 
99187.177, 211.252502, 273.04184 
99188.356, 211.255859, 273.044891 
99189.535, 211.257294, 273.042175 
99190.674, 211.259308, 273.043915 
99191.792, 211.259308, 273.043365 
99192.933, 211.259537, 273.046326 
99194.051, 211.262344, 273.041168 
99195.227, 211.260544, 273.046967 
99196.347, 211.262344, 273.046753 
99197.465, 211.263672, 273.043793 
99198.624, 211.265686, 273.051575 
99199.743, 211.267563, 273.04718 
99200.862, 211.266342, 273.046967 
99201.98, 211.264786, 273.045013 
99203.099, 211.271591, 273.050476 
99204.217, 211.272461, 273.048645 
99205.356, 211.275711, 273.047974 
99206.513, 211.272461, 273.05191 
99207.671, 211.272247, 273.044891 
99208.849, 211.277496, 273.049591 
99209.968, 211.277283, 273.049377 
99211.086, 211.275589, 273.046753 
99212.203, 211.279953, 273.047424 
99213.321, 211.277039, 273.053864 
99214.461, 211.281403, 273.053864 
99215.616, 211.280609, 273.050812 
99216.774, 211.286972, 273.050049 
99217.913, 211.281403, 273.051575 
99219.03, 211.288086, 273.053131 
99220.148, 211.285431, 273.052765 
99221.288, 211.287659, 273.053558 
99222.404, 211.285538, 273.050598 
99223.582, 211.290405, 273.053223 
99224.761, 211.295227, 273.053986 
99225.898, 211.293106, 273.052887 
99227.036, 211.29277, 273.048492 
99228.154, 211.292999, 273.057709 
99229.272, 211.299576, 273.055084 
99230.391, 211.297241, 273.05542 
99231.531, 211.298904, 273.055847 
99232.707, 211.302246, 273.057068 
99233.826, 211.299362, 273.053558 
99234.944, 211.30571, 273.050049 
99236.062, 211.305496, 273.056732 
99237.201, 211.304596, 273.054535 
99238.358, 211.30661, 273.058563 
99239.477, 211.306717, 273.055298 
99240.595, 211.30571, 273.056854 
99241.714, 211.305023, 273.057831 
99242.872, 211.30838, 273.054535 
99244.031, 211.309052, 273.058929 
99245.189, 211.312073, 273.058563 
99246.328, 211.311188, 273.06012 
99247.447, 211.314285, 273.058044 
99248.604, 211.313522, 273.061646 
99249.743, 211.314285, 273.056946 
99250.901, 211.316299, 273.058807 
99252.02, 211.318649, 273.059448 
99253.139, 211.322311, 273.060242 
99254.296, 211.321671, 273.058685 
99255.454, 211.321091, 273.05957 
99256.633, 211.325119, 273.06308 
99257.812, 211.320541, 273.062653 
99258.99, 211.327347, 273.060974 
99260.109, 211.326431, 273.057922 
99261.227, 211.323547, 273.062195 
99262.385, 211.33168, 273.061768 
99263.544, 211.33046, 273.05835 
99264.683, 211.328232, 273.063293 
99265.841, 211.332687, 273.063507 
99267.0, 211.331024, 273.062744 
99268.12, 211.337158, 273.06427 
99269.239, 211.337952, 273.065826 
99270.358, 211.333481, 273.066467 
99271.476, 211.335495, 273.066132 
99272.635, 211.339386, 273.067139 
99273.754, 211.341293, 273.067352 
99274.873, 211.340179, 273.068878 
99275.991, 211.34407, 273.06427 
99277.11, 211.34317, 273.06604 
99278.229, 211.345978, 273.070068 
99279.388, 211.341949, 273.068756 
99280.546, 211.346161, 273.067444 
99281.725, 211.349075, 273.072144 
99282.865, 211.350555, 273.071411 
99284.023, 211.347305, 273.067017 
99285.203, 211.352219, 273.067566 
99286.341, 211.354309, 273.068329 
99287.519, 211.35289, 273.066925 
99288.639, 211.355774, 273.06604 
99289.757, 211.356888, 273.064484 
99290.876, 211.359024, 273.072937 
99292.017, 211.360352, 273.069672 
99293.174, 211.362045, 273.069214 
99294.353, 211.360931, 273.069519 
99295.492, 211.361694, 273.066925 
99296.61, 211.366486, 273.067657 
99297.751, 211.364929, 273.071899 
99298.868, 211.370514, 273.071503 
99299.986, 211.363266, 273.0737 
99301.106, 211.3685, 273.07074 
99302.245, 211.367157, 273.072144 
99303.384, 211.370285, 273.073242 
99304.522, 211.373856, 273.077606 
99305.64, 211.368607, 273.072601 
99306.759, 211.375839, 273.074463 
99307.899, 211.372391, 273.072266 
99309.057, 211.377747, 273.075012 
99310.176, 211.377975, 273.071503 
99311.294, 211.375839, 273.074036 
99312.433, 211.380417, 273.073029 
99313.551, 211.381104, 273.0784 
99314.709, 211.377853, 273.079407 
99315.828, 211.38031, 273.079254 
99316.986, 211.384995, 273.080719 
99318.125, 211.383118, 273.083435 
99319.282, 211.385345, 273.078949 
99320.402, 211.39212, 273.08136 
99321.52, 211.386002, 273.07785 
99322.638, 211.387985, 273.079926 
99323.796, 211.391144, 273.075226 
99324.916, 211.389343, 273.078613 
99326.074, 211.391479, 273.080261 
99327.193, 211.396271, 273.079163 
99328.31, 211.399948, 273.081787 
99329.428, 211.400162, 273.082428 
99330.546, 211.396942, 273.080597 
99331.704, 211.397385, 273.077087 
99332.883, 211.401169, 273.082214 
99334.022, 211.396133, 273.083221 
99335.18, 211.402603, 273.082642 
99336.299, 211.401932, 273.079041 
99337.456, 211.403397, 273.081024 
99338.635, 211.40509, 273.08374 
99339.774, 211.405197, 273.081573 
99340.892, 211.409088, 273.082214 
99342.011, 211.403976, 273.081696 
99343.169, 211.408646, 273.082642 
99344.288, 211.411865, 273.085602 
99345.446, 211.410538, 273.083344 
99346.565, 211.41568, 273.083099 
99347.684, 211.414566, 273.082336 
99348.842, 211.413452, 273.088898 
99350.0, 211.417908, 273.085205 
99351.158, 211.418884, 273.082642 
99352.278, 211.421127, 273.086517 
99353.436, 211.424576, 273.08725 
99354.555, 211.420013, 273.086609 
99355.674, 211.424942, 273.085846 
99356.832, 211.428391, 273.086395 
99357.952, 211.42482, 273.084961 
99359.109, 211.423462, 273.087036 
99360.25, 211.428284, 273.085602 
99361.407, 211.425156, 273.088348 
99362.527, 211.427063, 273.090546 
99363.646, 211.430161, 273.089111 
99364.804, 211.433289, 273.089325 
99365.962, 211.434952, 273.094482 
99367.082, 211.433838, 273.089905 
99368.201, 211.435852, 273.093292 
99369.358, 211.436966, 273.090637 
99370.537, 211.436859, 273.089905 
99371.657, 211.442093, 273.091217 
99372.775, 211.44043, 273.091522 
99373.914, 211.439743, 273.09079 
99375.032, 211.441757, 273.093933 
99376.052, 211.446899, 273.093384 
99377.25, 211.450119, 273.092957 
99378.369, 211.445435, 273.09079 
99379.566, 211.446335, 273.092316 
99380.726, 211.449905, 273.094604 
99381.904, 211.447662, 273.095123 
99383.024, 211.448029, 273.095032 
99384.181, 211.449799, 273.097046 
99385.36, 211.45369, 273.096588 
99386.54, 211.453354, 273.095703 
99387.717, 211.455597, 273.095703 
99388.876, 211.457932, 273.094482 
99390.016, 211.456161, 273.095581 
99391.134, 211.458511, 273.094025 
99392.253, 211.454941, 273.098328 
99393.41, 211.465286, 273.097687 
99394.588, 211.460709, 273.098206 
99395.707, 211.460602, 273.097229 
99396.865, 211.463196, 273.093506 
99398.023, 211.46698, 273.098541 
99399.201, 211.46373, 273.092407 
99400.38, 211.467407, 273.096893 
99401.519, 211.470215, 273.096222 
99402.657, 211.471771, 273.097992 
99403.774, 211.474319, 273.098877 
99404.893, 211.470978, 273.102173 
99405.893, 211.473099, 273.103119 
99406.849, 211.474319, 273.101807 
99407.989, 211.475662, 273.100403 
99409.207, 211.474319, 273.104584 
99410.404, 211.476334, 273.102386 
99411.283, 211.481918, 273.101807 
99412.421, 211.480804, 273.10434 
99413.561, 211.484909, 273.101501 
99414.661, 211.486145, 273.104218 
99415.757, 211.483368, 273.105988 
99416.855, 211.486603, 273.104797 
99417.933, 211.490067, 273.10498 
99419.011, 211.483261, 273.101166 
99420.11, 211.487366, 273.104218 
99421.209, 211.494965, 273.106201 
99422.307, 211.490494, 273.10553 
99423.406, 211.490707, 273.104462 
99424.504, 211.492187, 273.10434 
99425.582, 211.493958, 273.101593 
99426.661, 211.492187, 273.104675 
99427.76, 211.495392, 273.105865 
99428.838, 211.493622, 273.104675 
99429.937, 211.499313, 273.111115 
99431.014, 211.499512, 273.105988 
99432.114, 211.49942, 273.109283 
99433.213, 211.499863, 273.106201 
99434.312, 211.501984, 273.107391 
99435.389, 211.506454, 273.105774 
99436.488, 211.503998, 273.110901 
99437.565, 211.505661, 273.106415 
99438.665, 211.504211, 273.108063 
99439.742, 211.510452, 273.111023 
99440.841, 211.507462, 273.109711 
99441.94, 211.506119, 273.107971 
99443.038, 211.510025, 273.112946 
99444.137, 211.506989, 273.110168 
99445.235, 211.51358, 273.108826 
99446.335, 211.511566, 273.11026 
99447.412, 211.517365, 273.110596 
99448.511, 211.519165, 273.110474 
99449.589, 211.516357, 273.11145 
99450.688, 211.520065, 273.11377 
99451.765, 211.517471, 273.113647 
99452.845, 211.520828, 273.112549 
99453.943, 211.519379, 273.110596 
99455.021, 211.522949, 273.113098 
99456.099, 211.523849, 273.114197 
99457.159, 211.529327, 273.116394 
99458.217, 211.523056, 273.11145 
99459.315, 211.528076, 273.112946 
99460.414, 211.531876, 273.115509 
99461.473, 211.52475, 273.11441 
99462.55, 211.528076, 273.115173 
99463.649, 211.527527, 273.115723 
99464.709, 211.533432, 273.117035 
99465.768, 211.531769, 273.117798 
99466.827, 211.538437, 273.115082 
99467.885, 211.53476, 273.115173 
99468.983, 211.536789, 273.116608 
99470.061, 211.535446, 273.109375 
99471.121, 211.537216, 273.117249 
99472.198, 211.534439, 273.117889 
99473.258, 211.540024, 273.117889 
99474.317, 211.545929, 273.119568 
99475.395, 211.545364, 273.119354 
99476.494, 211.543701, 273.120758 
99477.554, 211.545029, 273.1203 
99478.614, 211.546371, 273.119354 
99479.691, 211.545242, 273.12262 
99480.79, 211.548279, 273.118652 
99481.889, 211.549286, 273.123383 
99482.95, 211.549927, 273.119995 
99484.008, 211.5504, 273.118011 
99485.085, 211.55217, 273.12088 
99486.184, 211.55217, 273.120087 
99487.244, 211.553284, 273.122406 
99488.322, 211.558182, 273.122742 
99489.401, 211.556732, 273.1203 
99490.479, 211.559402, 273.121857 
99491.539, 211.55864, 273.12088 
99492.637, 211.557205, 273.121643 
99493.715, 211.559189, 273.122406 
99494.795, 211.563004, 273.122955 
99495.873, 211.560883, 273.126251 
99496.952, 211.565094, 273.121857 
99498.012, 211.565201, 273.123169 
99499.071, 211.567337, 273.124786 
99500.169, 211.571793, 273.124786 
99501.268, 211.571365, 273.126007 
99502.328, 211.572372, 273.124786 
99503.426, 211.570999, 273.12558 
99504.504, 211.573914, 273.124908 
99505.565, 211.571136, 273.124786 
99506.663, 211.575256, 273.129395 
99507.762, 211.576691, 273.125244 
99508.861, 211.575821, 273.127106 
99509.921, 211.578934, 273.128845 
99510.999, 211.578278, 273.126984 
99512.078, 211.581161, 273.12735 
99513.157, 211.578384, 273.129272 
99514.236, 211.581955, 273.130829 
99515.296, 211.583069, 273.127869 
99516.375, 211.586639, 273.129395 
99517.454, 211.58551, 273.127441 
99518.553, 211.588654, 273.126892 
99519.614, 211.589417, 273.128845 
99520.671, 211.586533, 273.134338 
99521.73, 211.588867, 273.130157 
99522.792, 211.593338, 273.134766 
99523.849, 211.589417, 273.132263 
99524.947, 211.593979, 273.127777 
99526.006, 211.594772, 273.132568 
99527.066, 211.595108, 273.12735 
99528.123, 211.593338, 273.134125 
99529.183, 211.594666, 273.13324 
99530.241, 211.598129, 273.136536 
99531.281, 211.600784, 273.134338 
99532.34, 211.598557, 273.135651 
99533.398, 211.602936, 273.131836 
99534.457, 211.601013, 273.132141 
99535.535, 211.602478, 273.134766 
99536.595, 211.602814, 273.135529 
99537.693, 211.605591, 273.135101 
99538.792, 211.605469, 273.137054 
99539.891, 211.611496, 273.133575 
99540.99, 211.612061, 273.13446 
99542.089, 211.607819, 273.133881 
99543.167, 211.612717, 273.133667 
99544.227, 211.61441, 273.135651 
99545.286, 211.607025, 273.136414 
99546.364, 211.613831, 273.135223 
99547.442, 211.61618, 273.138153 
99548.541, 211.617294, 273.137634 
99549.602, 211.617859, 273.135956 
99550.699, 211.618088, 273.13858 
99551.798, 211.617752, 273.13858 
99552.896, 211.621216, 273.136963 
99553.974, 211.620743, 273.136292 
99555.034, 211.618622, 273.137939 
99556.112, 211.621872, 273.140686 
99557.171, 211.629684, 273.140686 
99558.231, 211.622223, 273.141327 
99559.288, 211.626114, 273.141022 
99560.366, 211.627884, 273.138153 
99561.465, 211.632355, 273.138733 
99562.543, 211.630356, 273.14386 
99563.642, 211.631805, 273.139038 
99564.741, 211.633469, 273.141541 
99565.818, 211.63324, 273.140564 
99566.918, 211.632706, 273.143311 
99567.996, 211.641388, 273.141968 
99569.057, 211.633575, 273.140472 
99570.133, 211.634583, 273.145935 
99571.193, 211.641068, 273.144409 
99572.251, 211.641174, 273.141754 
99573.329, 211.63826, 273.146027 
99574.407, 211.641815, 273.143066 
99575.468, 211.645172, 273.143524 
99576.526, 211.643402, 273.14505 
99577.584, 211.645859, 273.144287 
99578.662, 211.645065, 273.14682 
99579.74, 211.6465, 273.143738 
99580.8, 211.646866, 273.146362 
99581.858, 211.651321, 273.147461 
99582.919, 211.652084, 273.146484 
99583.995, 211.648849, 273.15097 
99585.054, 211.652298, 273.145721 
99586.112, 211.655106, 273.145172 
99587.19, 211.655106, 273.148773 
99588.25, 211.656662, 273.148651 
99589.327, 211.653534, 273.148773 
99590.405, 211.653427, 273.145264 
99591.465, 211.66069, 273.149963 
99592.543, 211.660995, 273.147797 
99593.642, 211.664368, 273.15033 
99594.72, 211.663574, 273.149231 
99595.798, 211.665924, 273.150116 
99596.859, 211.661667, 273.149963 
99597.935, 211.663254, 273.15152 
99599.013, 211.666595, 273.149231 
99600.091, 211.672501, 273.150635 
99601.19, 211.671616, 273.15271 
99602.268, 211.672287, 273.154449 
99603.327, 211.670609, 273.153137 
99604.388, 211.674057, 273.152924 
99605.424, 211.670059, 273.152496 
99606.483, 211.677078, 273.14856 
99607.541, 211.67485, 273.152618 
99608.618, 211.677078, 273.149109 
99609.717, 211.678955, 273.150208 
99610.815, 211.682526, 273.154358 
99611.914, 211.676285, 273.151642 
99612.973, 211.677292, 273.15567 
99614.051, 211.682419, 273.154358 
99615.149, 211.685883, 273.160034 
99616.248, 211.680191, 273.156128 
99617.347, 211.685989, 273.156433 
99618.425, 211.688461, 273.154144 
99619.525, 211.690796, 273.156219 
99620.603, 211.689331, 273.155334 
99621.681, 211.684219, 273.156891 
99622.76, 211.694366, 273.155121 
99623.82, 211.690445, 273.156128 
99624.898, 211.692139, 273.158081 
99625.997, 211.694473, 273.157959 
99627.075, 211.691132, 273.15863 
99628.153, 211.69548, 273.160706 
99629.252, 211.698044, 273.157745 
99630.33, 211.699814, 273.158295 
99631.429, 211.702621, 273.159302 
99632.507, 211.69783, 273.156433 
99633.585, 211.702621, 273.154907 
99634.645, 211.703949, 273.163879 
99635.703, 211.705856, 273.161255 
99636.761, 211.703049, 273.164642 
99637.838, 211.704285, 273.161346 
99638.938, 211.708527, 273.161804 
99640.036, 211.710541, 273.164764 
99641.114, 211.70842, 273.163544 
99642.213, 211.712753, 273.162598 
99643.291, 211.710083, 273.161133 
99644.39, 211.713211, 273.16333 
99645.488, 211.712524, 273.163788 
99646.587, 211.715881, 273.160828 
99647.646, 211.715775, 273.161346 
99648.744, 211.713867, 273.163025 
99649.822, 211.717789, 273.168152 
99650.921, 211.723007, 273.164642 
99652.019, 211.721237, 273.165192 
99653.097, 211.720886, 273.166718 
99654.176, 211.72113, 273.167389 
99655.254, 211.723587, 273.164764 
99656.314, 211.724121, 273.162018 
99657.393, 211.724487, 273.166504 
99658.472, 211.724808, 273.164764 
99659.55, 211.725143, 273.163879 
99660.611, 211.727371, 273.165527 
99661.709, 211.730942, 273.16925 
99662.788, 211.732834, 273.164978 
99663.866, 211.730942, 273.169495 
99664.965, 211.73172, 273.16803 
99666.043, 211.733734, 273.167694 
99667.143, 211.735611, 273.169128 
99668.221, 211.734833, 273.168396 
99669.32, 211.737061, 273.16803 
99670.398, 211.738068, 273.169342 
99671.477, 211.73674, 273.170898 
99672.555, 211.739517, 273.169495 
99673.634, 211.743546, 273.171539 
99674.712, 211.74498, 273.171204 
