time [s], T1 [K], T2 [K] 
74312.621, 180.351959, 265.977722 
74313.779, 180.351257, 265.980652 
74314.958, 180.356186, 265.979553 
74316.156, 180.35939, 265.978394 
74317.315, 180.359848, 265.976013 
74318.472, 180.358948, 265.97937 
74319.652, 180.363754, 265.978912 
74320.85, 180.364197, 265.980103 
74322.01, 180.366043, 265.97879 
74323.166, 180.370605, 265.981842 
74324.324, 180.36879, 265.978485 
74325.523, 180.374634, 265.98172 
74326.722, 180.371307, 265.984528 
74327.92, 180.373489, 265.983765 
74329.08, 180.377487, 265.982025 
74330.238, 180.381958, 265.984863 
74331.396, 180.379211, 265.982452 
74332.555, 180.384705, 265.985474 
74333.713, 180.385391, 265.983093 
74334.872, 180.385956, 265.982452 
74336.011, 180.387695, 265.988831 
74337.191, 180.383911, 265.986145 
74338.348, 180.389038, 265.985291 
74339.505, 180.391693, 265.983887 
74340.704, 180.393051, 265.990021 
74341.863, 180.393417, 265.983765 
74343.022, 180.400864, 265.985077 
74344.18, 180.395355, 265.984314 
74345.359, 180.402786, 265.988617 
74346.558, 180.400864, 265.987335 
74347.757, 180.401077, 265.988068 
74348.916, 180.407959, 265.988525 
74350.073, 180.405304, 265.986877 
74351.252, 180.408859, 265.985809 
74352.45, 180.408859, 265.99057 
74353.65, 180.414581, 265.992065 
74354.868, 180.413559, 265.990784 
74356.066, 180.422165, 265.987762 
74357.265, 180.418365, 265.993469 
74358.424, 180.418945, 265.994446 
74359.622, 180.423416, 265.991852 
74360.84, 180.427643, 265.995087 
74362.059, 180.426865, 265.992187 
74363.218, 180.422836, 265.991089 
74364.378, 180.430862, 265.99057 
74365.556, 180.432922, 265.992584 
74366.713, 180.430527, 265.995605 
74367.87, 180.436234, 265.994232 
74369.051, 180.436584, 265.99176 
74370.227, 180.43808, 265.996185 
74371.425, 180.437042, 265.995087 
74372.623, 180.442184, 265.994354 
74373.781, 180.44104, 265.995819 
74374.939, 180.442764, 265.998871 
74376.098, 180.448502, 265.996399 
74377.295, 180.441742, 265.995422 
74378.454, 180.447693, 266.001343 
74379.633, 180.452606, 265.997253 
74380.828, 180.45343, 265.997467 
74382.026, 180.454102, 265.998322 
74383.225, 180.458267, 265.996918 
74384.383, 180.460526, 266.000153 
74385.541, 180.460602, 266.00061 
74386.699, 180.463852, 266.001984 
74387.878, 180.462814, 265.999268 
74389.035, 180.464523, 266.000366 
74390.193, 180.465561, 265.998962 
74391.372, 180.470032, 265.995941 
74392.57, 180.46933, 265.997772 
74393.728, 180.468658, 266.001007 
74394.885, 180.472885, 266.000916 
74396.083, 180.479309, 266.002502 
74397.243, 180.480789, 266.003174 
74398.401, 180.479645, 266.001129 
74399.598, 180.481583, 266.004028 
74400.758, 180.48172, 266.001343 
74401.955, 180.482162, 266.005768 
74403.115, 180.484573, 266.005127 
74404.272, 180.489609, 266.004578 
74405.451, 180.490967, 266.002167 
74406.63, 180.49234, 266.00769 
74407.788, 180.492126, 266.004456 
74408.946, 180.497849, 266.005005 
74410.125, 180.499695, 266.009003 
74411.283, 180.499222, 266.005432 
74412.461, 180.501633, 266.007141 
74413.68, 180.499115, 266.011566 
74414.838, 180.503693, 266.011139 
74415.996, 180.50473, 266.005432 
74417.194, 180.51239, 266.008881 
74418.414, 180.510574, 266.008667 
74419.631, 180.512497, 266.008575 
74420.812, 180.513199, 266.007843 
74421.99, 180.515717, 266.002869 
74423.205, 180.515152, 266.009644 
74424.364, 180.51709, 266.010834 
74425.581, 180.518127, 266.009644 
74426.74, 180.518234, 266.011139 
74427.899, 180.523376, 266.012238 
74429.057, 180.522934, 266.011566 
74430.215, 180.523636, 266.012115 
74431.394, 180.524414, 266.01059 
74432.591, 180.529831, 266.012634 
74433.75, 180.528992, 266.01059 
74434.949, 180.532654, 266.011902 
74436.165, 180.531876, 266.016205 
74437.385, 180.536331, 266.01535 
74438.603, 180.536911, 266.015259 
74439.761, 180.540573, 266.014709 
74440.958, 180.540573, 266.015656 
74442.137, 180.545502, 266.016327 
74443.296, 180.545166, 266.013611 
74444.473, 180.54985, 266.018036 
74445.651, 180.549271, 266.014709 
74446.849, 180.553406, 266.01535 
74448.067, 180.555222, 266.017181 
74449.225, 180.552368, 266.019135 
74450.385, 180.552826, 266.018158 
74451.581, 180.555222, 266.017944 
74452.78, 180.560623, 266.018921 
74453.938, 180.559692, 266.018585 
74455.137, 180.564056, 266.019989 
74456.314, 180.562912, 266.017944 
74457.531, 180.566681, 266.021179 
74458.729, 180.571014, 266.02301 
74459.888, 180.571503, 266.018372 
74461.105, 180.569427, 266.022797 
74462.264, 180.577454, 266.018585 
74463.463, 180.574463, 266.01944 
74464.679, 180.580078, 266.024078 
74465.878, 180.578491, 266.022797 
74467.037, 180.58078, 266.021942 
74468.194, 180.58226, 266.021301 
74469.352, 180.584885, 266.02063 
74470.511, 180.588333, 266.021942 
74471.669, 180.586029, 266.025055 
74472.848, 180.589813, 266.023651 
74474.005, 180.592331, 266.023956 
74475.203, 180.591766, 266.021942 
74476.362, 180.592697, 266.025909 
74477.561, 180.5952, 266.025391 
74478.718, 180.596466, 266.020416 
74479.876, 180.593369, 266.026794 
74481.074, 180.603317, 266.025391 
74482.233, 180.600906, 266.026886 
74483.391, 180.605042, 266.028625 
74484.548, 180.609055, 266.027649 
74485.746, 180.609634, 266.027405 
74486.964, 180.609528, 266.028931 
74488.183, 180.612045, 266.028625 
74489.361, 180.608826, 266.026794 
74490.559, 180.615585, 266.031311 
74491.777, 180.617996, 266.027954 
74492.957, 180.617294, 266.031311 
74494.153, 180.616852, 266.03183 
74495.332, 180.621185, 266.032166 
74496.55, 180.625763, 266.031616 
74497.708, 180.623474, 266.031311 
74498.907, 180.627502, 266.030762 
74500.105, 180.630936, 266.028839 
74501.264, 180.630463, 266.031616 
74502.422, 180.633453, 266.031097 
74503.619, 180.632309, 266.03302 
74504.818, 180.634827, 266.02948 
74505.977, 180.637787, 266.033997 
74507.135, 180.638489, 266.032928 
74508.293, 180.640778, 266.034241 
74509.452, 180.645813, 266.033783 
74510.61, 180.641708, 266.036591 
74511.75, 180.643631, 266.033264 
74512.927, 180.650742, 266.033997 
74514.084, 180.650955, 266.03302 
74515.283, 180.653137, 266.036926 
74516.48, 180.651093, 266.038757 
74517.64, 180.658417, 266.037689 
74518.798, 180.653839, 266.035828 
74519.977, 180.656357, 266.034546 
74521.194, 180.661392, 266.036804 
74522.353, 180.661499, 266.0383 
74523.51, 180.661026, 266.038849 
74524.709, 180.663116, 266.038971 
74525.867, 180.665054, 266.040466 
74527.025, 180.669083, 266.040253 
74528.183, 180.667114, 266.043701 
74529.342, 180.669754, 266.039185 
74530.5, 180.672852, 266.03595 
74531.658, 180.67926, 266.04068 
74532.817, 180.678329, 266.038086 
74533.976, 180.67984, 266.042297 
74535.155, 180.679947, 266.039612 
74536.313, 180.680069, 266.038513 
74537.472, 180.683029, 266.043701 
74538.63, 180.684982, 266.042938 
74539.809, 180.686462, 266.040253 
74540.969, 180.689209, 266.04422 
74542.146, 180.691757, 266.046722 
74543.304, 180.692093, 266.045105 
74544.502, 180.693115, 266.044006 
74545.7, 180.696198, 266.045654 
74546.859, 180.695755, 266.045563 
74548.037, 180.700897, 266.045441 
74549.196, 180.699417, 266.042511 
74550.392, 180.703293, 266.048431 
74551.572, 180.706848, 266.043823 
74552.751, 180.703522, 266.046387 
74553.968, 180.707993, 266.050293 
74555.185, 180.708466, 266.046173 
74556.404, 180.713837, 266.048981 
74557.622, 180.71521, 266.048248 
74558.781, 180.718979, 266.052643 
74559.999, 180.716461, 266.049835 
74561.196, 180.719131, 266.055328 
74562.355, 180.719238, 266.052643 
74563.572, 180.72438, 266.048553 
74564.771, 180.722794, 266.051483 
74565.948, 180.727341, 266.052094 
74567.106, 180.727936, 266.050385 
74568.264, 180.729645, 266.049744 
74569.422, 180.731705, 266.052429 
74570.601, 180.734329, 266.053192 
74571.758, 180.733307, 266.055695 
74572.937, 180.733185, 266.048981 
74574.133, 180.737778, 266.053314 
74575.351, 180.740295, 266.054047 
74576.53, 180.739395, 266.056 
74577.686, 180.741913, 266.054718 
74578.843, 180.742691, 266.055237 
74580.041, 180.744064, 266.052094 
74581.199, 180.750488, 266.054504 
74582.356, 180.748535, 266.055237 
74583.554, 180.752792, 266.05426 
74584.713, 180.755417, 266.061279 
74585.908, 180.752792, 266.05307 
74587.108, 180.756668, 266.05719 
74588.324, 180.754974, 266.058929 
74589.542, 180.759079, 266.057709 
74590.722, 180.762299, 266.057953 
74591.877, 180.766296, 266.059021 
74593.035, 180.767334, 266.058563 
74594.194, 180.766632, 266.058563 
74595.332, 180.765961, 266.060425 
74596.529, 180.76767, 266.058929 
74597.728, 180.773514, 266.061615 
74598.888, 180.773285, 266.060425 
74600.065, 180.77269, 266.064087 
74601.244, 180.778198, 266.06073 
74602.402, 180.778427, 266.062134 
74603.581, 180.777985, 266.058777 
74604.739, 180.783356, 266.061737 
74605.934, 180.789551, 266.062561 
74607.134, 180.789551, 266.06366 
74608.351, 180.793884, 266.061493 
74609.57, 180.792297, 266.063202 
74610.788, 180.791489, 266.066132 
74611.966, 180.794922, 266.06546 
74613.124, 180.796295, 266.065247 
74614.283, 180.799179, 266.067749 
74615.479, 180.795624, 266.065918 
74616.639, 180.798813, 266.065369 
74617.836, 180.806503, 266.065826 
74619.054, 180.804657, 266.068176 
74620.272, 180.804184, 266.064728 
74621.49, 180.803726, 266.065704 
74622.669, 180.80957, 266.069366 
74623.826, 180.807983, 266.068176 
74625.025, 180.80957, 266.069794 
74626.223, 180.813599, 266.068298 
74627.382, 180.817154, 266.070007 
74628.54, 180.817154, 266.067627 
74629.698, 180.821152, 266.06665 
74630.896, 180.821045, 266.072266 
74632.097, 180.824585, 266.068512 
74633.255, 180.830765, 266.068817 
74634.433, 180.828476, 266.070862 
74635.592, 180.829849, 266.067535 
74636.769, 180.830551, 266.07431 
74637.927, 180.832245, 266.06955 
74639.085, 180.830322, 266.075073 
74640.263, 180.838089, 266.070648 
74641.422, 180.836945, 266.074646 
74642.6, 180.84108, 266.073334 
74643.799, 180.845078, 266.075195 
74644.977, 180.84668, 266.072266 
74646.194, 180.844406, 266.07251 
74647.413, 180.845413, 266.077972 
74648.591, 180.845078, 266.074219 
74649.808, 180.85437, 266.073242 
74650.988, 180.852066, 266.079285 
74652.145, 180.854919, 266.077545 
74653.304, 180.856079, 266.077118 
74654.462, 180.85643, 266.07312 
74655.661, 180.858475, 266.076569 
74656.878, 180.863876, 266.077667 
74658.077, 180.862503, 266.07843 
74659.275, 180.863174, 266.079285 
74660.454, 180.865128, 266.079498 
74661.612, 180.86824, 266.080139 
74662.771, 180.869125, 266.081207 
74663.929, 180.871536, 266.07959 
74665.109, 180.874863, 266.082642 
74666.305, 180.873932, 266.078522 
74667.504, 180.87442, 266.082947 
74668.684, 180.876343, 266.081329 
74669.902, 180.880371, 266.082855 
74671.119, 180.881042, 266.077332 
74672.298, 180.883331, 266.083588 
74673.458, 180.88562, 266.083923 
74674.636, 180.889877, 266.085419 
74675.852, 180.885849, 266.079712 
74677.012, 180.889984, 266.083466 
74678.229, 180.895126, 266.086395 
74679.388, 180.895721, 266.085724 
74680.545, 180.893646, 266.087067 
74681.704, 180.894211, 266.08609 
74682.901, 180.899384, 266.087372 
74684.08, 180.896866, 266.085632 
74685.279, 180.903381, 266.088013 
74686.495, 180.903717, 266.085327 
74687.654, 180.90567, 266.086487 
74688.872, 180.90715, 266.086182 
74690.051, 180.911743, 266.087677 
74691.208, 180.90889, 266.087372 
74692.407, 180.912781, 266.085876 
74693.607, 180.915283, 266.090515 
74694.785, 180.91954, 266.087799 
74695.982, 180.919281, 266.091339 
74697.141, 180.919067, 266.091797 
74698.3, 180.922394, 266.087891 
74699.457, 180.923538, 266.09201 
74700.616, 180.928574, 266.093384 
74701.815, 180.927643, 266.090881 
74702.973, 180.933151, 266.089752 
74704.153, 180.927765, 266.089081 
74705.37, 180.936127, 266.093079 
74706.568, 180.93486, 266.095032 
74707.727, 180.939117, 266.093964 
74708.885, 180.936371, 266.091675 
74710.066, 180.940369, 266.095032 
74711.223, 180.94278, 266.091461 
74712.401, 180.944839, 266.093964 
74713.578, 180.945877, 266.097198 
74714.738, 180.948837, 266.098572 
74715.935, 180.947693, 266.094269 
74717.133, 180.951721, 266.096008 
74718.331, 180.954346, 266.096832 
74719.529, 180.95665, 266.096954 
74720.689, 180.954346, 266.098145 
74721.867, 180.957901, 266.092316 
74723.083, 180.96315, 266.0961 
74724.242, 180.95639, 266.098785 
74725.46, 180.962601, 266.095245 
74726.657, 180.962936, 266.094574 
74727.816, 180.963974, 266.09967 
74728.994, 180.966034, 266.097595 
74730.172, 180.965561, 266.096436 
74731.37, 180.968781, 266.09491 
74732.57, 180.972107, 266.095764 
74733.786, 180.976212, 266.099213 
74734.985, 180.977249, 266.100525 
74736.201, 180.979065, 266.105682 
74737.4, 180.98262, 266.098022 
74738.559, 180.980682, 266.09967 
74739.776, 180.984009, 266.103119 
74740.975, 180.985016, 266.100952 
74742.191, 180.987671, 266.104919 
74743.351, 180.985718, 266.102783 
74744.51, 180.986053, 266.10202 
74745.687, 180.992004, 266.107422 
74746.886, 180.996292, 266.106873 
74748.064, 180.995453, 266.104492 
74749.223, 180.994186, 266.105255 
74750.44, 180.997742, 266.104614 
74751.659, 181.001511, 266.107727 
74752.838, 181.000626, 266.103973 
74754.055, 181.005661, 266.105042 
74755.274, 181.003021, 266.108826 
74756.434, 181.007584, 266.10614 
74757.651, 181.010696, 266.109802 
74758.85, 181.011505, 266.108826 
74760.01, 181.013321, 266.106964 
74761.228, 181.015945, 266.108826 
74762.408, 181.014572, 266.105682 
74763.625, 181.021896, 266.109131 
74764.825, 181.0186, 266.111603 
74766.003, 181.021011, 266.110535 
74767.161, 181.023636, 266.109344 
74768.36, 181.030151, 266.106567 
74769.579, 181.027191, 266.108917 
74770.798, 181.030045, 266.110657 
74772.015, 181.033707, 266.113342 
74773.175, 181.031189, 266.112274 
74774.334, 181.037247, 266.111725 
74775.532, 181.03862, 266.112152 
74776.75, 181.038879, 266.111603 
74777.909, 181.036102, 266.112488 
74779.068, 181.037949, 266.110962 
74780.226, 181.04332, 266.113037 
74781.424, 181.045975, 266.113647 
74782.642, 181.041504, 266.114105 
74783.861, 181.047089, 266.113037 
74785.078, 181.049637, 266.115387 
74786.277, 181.049973, 266.114624 
74787.437, 181.055115, 266.114014 
74788.615, 181.053741, 266.111389 
74789.774, 181.061768, 266.116913 
74790.992, 181.056961, 266.119049 
74792.21, 181.05867, 266.117676 
74793.37, 181.063583, 266.11853 
74794.527, 181.066238, 266.121521 
74795.686, 181.06485, 266.11615 
74796.844, 181.068283, 266.119812 
74798.002, 181.070129, 266.114838 
74799.16, 181.073212, 266.117218 
74800.318, 181.070908, 266.117676 
74801.457, 181.074234, 266.11853 
74802.615, 181.077454, 266.120148 
74803.813, 181.078827, 266.121307 
74804.971, 181.078491, 266.12262 
74806.129, 181.079636, 266.124451 
74807.309, 181.084778, 266.120453 
74808.466, 181.084076, 266.121979 
74809.624, 181.084671, 266.121735 
74810.782, 181.092224, 266.123383 
74811.961, 181.088226, 266.122833 
74813.119, 181.088333, 266.124451 
74814.316, 181.094742, 266.121979 
74815.495, 181.093735, 266.12912 
74816.655, 181.098755, 266.123901 
74817.812, 181.098541, 266.127228 
74819.011, 181.100693, 266.125641 
74820.17, 181.102448, 266.13028 
74821.387, 181.100357, 266.120911 
74822.546, 181.108826, 266.123901 
74823.706, 181.105164, 266.12616 
74824.884, 181.106644, 266.128876 
74826.043, 181.110809, 266.122833 
74827.201, 181.113525, 266.128754 
74828.381, 181.115005, 266.127136 
74829.54, 181.113419, 266.128754 
74830.758, 181.117767, 266.12912 
74831.917, 181.120514, 266.130066 
74833.115, 181.122803, 266.130157 
74834.274, 181.119034, 266.125427 
74835.433, 181.126022, 266.130066 
74836.631, 181.128174, 266.129517 
74837.791, 181.12384, 266.130676 
74838.969, 181.129105, 266.129517 
74840.128, 181.131866, 266.134796 
74841.326, 181.136307, 266.132965 
74842.486, 181.135162, 266.129608 
74843.683, 181.138489, 266.131866 
74844.843, 181.135864, 266.131317 
74846.042, 181.14296, 266.136627 
74847.201, 181.143997, 266.132324 
74848.36, 181.143295, 266.131561 
74849.558, 181.145142, 266.135651 
74850.757, 181.146301, 266.132843 
74851.975, 181.146408, 266.133392 
74853.135, 181.155319, 266.133087 
74854.332, 181.152588, 266.134705 
74855.492, 181.152359, 266.135559 
74856.65, 181.151886, 266.131866 
74857.809, 181.160248, 266.135345 
74858.967, 181.157959, 266.134277 
74860.126, 181.163467, 266.134033 
74861.285, 181.164612, 266.138123 
74862.443, 181.161499, 266.137939 
74863.602, 181.164948, 266.140076 
74864.761, 181.166901, 266.137482 
74865.919, 181.171371, 266.134491 
74867.078, 181.174332, 266.138245 
74868.259, 181.174118, 266.139313 
74869.436, 181.173416, 266.141052 
74870.654, 181.176178, 266.140625 
74871.853, 181.176071, 266.137054 
74873.012, 181.180298, 266.140076 
74874.171, 181.180511, 266.142761 
74875.369, 181.180405, 266.139862 
74876.528, 181.186584, 266.144165 
74877.687, 181.183731, 266.143219 
74878.866, 181.188538, 266.143097 
74880.025, 181.193939, 266.144623 
74881.182, 181.189346, 266.141693 
74882.362, 181.190948, 266.141571 
74883.519, 181.192795, 266.14267 
74884.678, 181.198044, 266.14267 
74885.817, 181.197342, 266.142242 
74886.975, 181.202667, 266.143524 
74888.133, 181.205704, 266.142334 
74889.313, 181.203674, 266.141907 
74890.492, 181.200119, 266.142456 
74891.65, 181.209625, 266.14621 
74892.846, 181.210876, 266.145142 
74894.045, 181.209625, 266.147736 
74895.263, 181.216019, 266.145355 
74896.463, 181.213959, 266.146118 
74897.641, 181.215576, 266.144623 
74898.799, 181.218201, 266.145142 
74899.997, 181.220016, 266.150543 
74901.215, 181.222687, 266.144806 
74902.375, 181.223709, 266.153778 
74903.554, 181.227127, 266.14859 
74904.752, 181.225525, 266.149994 
74905.911, 181.232407, 266.149994 
74907.069, 181.2332, 266.149139 
74908.227, 181.233337, 266.154968 
74909.387, 181.231491, 266.15152 
74910.546, 181.233078, 266.150757 
74911.725, 181.234222, 266.150391 
74912.883, 181.234344, 266.154297 
74914.043, 181.241333, 266.149994 
74915.201, 181.241699, 266.152161 
74916.341, 181.248657, 266.153259 
74917.5, 181.241211, 266.146667 
74918.679, 181.244431, 266.153992 
74919.877, 181.248901, 266.150391 
74921.037, 181.25209, 266.149658 
74922.215, 181.251205, 266.156799 
74923.414, 181.254501, 266.155609 
74924.573, 181.255203, 266.154541 
74925.731, 181.254379, 266.15625 
74926.889, 181.257828, 266.155273 
74928.069, 181.265259, 266.153656 
74929.227, 181.26001, 266.157318 
74930.385, 181.265854, 266.160339 
74931.544, 181.263885, 266.157654 
74932.742, 181.268478, 266.158081 
74933.922, 181.271103, 266.159058 
74935.08, 181.271912, 266.158264 
74936.277, 181.27684, 266.158417 
74937.437, 181.274887, 266.158966 
74938.635, 181.27742, 266.158203 
74939.794, 181.276947, 266.161743 
74940.973, 181.280975, 266.161224 
74942.13, 181.2836, 266.163239 
74943.328, 181.284637, 266.160339 
74944.488, 181.283722, 266.160889 
74945.686, 181.287933, 266.15979 
74946.884, 181.294373, 266.159363 
74948.083, 181.292633, 266.160248 
74949.282, 181.293106, 266.157318 
74950.442, 181.294479, 266.162811 
74951.641, 181.296768, 266.15979 
74952.841, 181.29895, 266.162933 
74954.018, 181.299072, 266.162415 
74955.218, 181.303177, 266.165741 
74956.377, 181.300995, 266.16217 
74957.574, 181.304428, 266.163879 
74958.773, 181.307068, 266.167145 
74959.954, 181.308914, 266.164124 
74961.171, 181.311752, 266.165863 
74962.37, 181.311081, 266.167236 
74963.53, 181.313828, 266.166718 
74964.708, 181.311417, 266.169189 
74965.867, 181.320007, 266.164337 
74967.064, 181.321045, 266.165955 
74968.224, 181.319778, 266.16626 
74969.422, 181.324142, 266.169098 
74970.622, 181.326996, 266.164673 
74971.799, 181.327698, 266.17038 
74972.998, 181.327927, 266.167572 
74974.197, 181.330109, 266.168121 
74975.357, 181.329742, 266.171234 
74976.536, 181.333649, 266.167786 
74977.735, 181.332275, 266.169617 
74978.913, 181.333984, 266.171234 
74980.111, 181.337311, 266.171448 
74981.311, 181.340057, 266.172089 
74982.529, 181.343491, 266.174896 
74983.748, 181.344635, 266.170685 
74984.909, 181.343384, 266.173706 
74986.066, 181.347855, 266.171661 
74987.246, 181.348755, 266.174255 
74988.424, 181.350815, 266.172943 
74989.624, 181.352554, 266.177917 
74990.842, 181.351517, 266.17218 
74992.022, 181.355072, 266.175323 
74993.24, 181.356781, 266.177277 
74994.44, 181.361465, 266.172424 
74995.638, 181.364685, 266.174042 
74996.837, 181.361023, 266.173706 
74997.997, 181.364105, 266.174347 
74999.156, 181.36972, 266.175232 
75000.315, 181.370056, 266.17392 
75001.474, 181.367981, 266.176208 
75002.653, 181.369614, 266.174896 
75003.851, 181.374451, 266.178894 
75005.011, 181.375229, 266.183014 
75006.17, 181.376343, 266.180206 
75007.329, 181.379456, 266.179108 
75008.487, 181.381973, 266.179108 
75009.647, 181.381409, 266.178345 
75010.827, 181.386322, 266.18042 
75011.985, 181.38266, 266.180817 
75013.143, 181.389648, 266.178986 
75014.323, 181.390213, 266.181488 
75015.481, 181.388626, 266.180939 
75016.661, 181.392166, 266.178772 
75017.84, 181.391693, 266.184814 
75019.039, 181.396164, 266.179321 
75020.198, 181.398346, 266.17923 
75021.396, 181.39595, 266.183105 
75022.576, 181.403488, 266.185669 
75023.775, 181.402573, 266.184479 
75024.934, 181.403976, 266.183197 
75026.093, 181.407745, 266.18222 
75027.292, 181.408524, 266.184479 
75028.451, 181.410828, 266.182892 
75029.65, 181.411514, 266.187195 
75030.851, 181.413818, 266.186859 
75032.008, 181.417252, 266.188904 
75033.207, 181.420105, 266.190186 
75034.406, 181.416443, 266.18396 
75035.604, 181.421692, 266.18808 
75036.804, 181.427094, 266.187714 
75037.982, 181.420441, 266.187927 
75039.14, 181.423431, 266.185669 
75040.321, 181.42514, 266.18634 
75041.52, 181.426987, 266.186859 
75042.677, 181.431351, 266.190186 
75043.875, 181.430313, 266.190735 
75045.053, 181.435226, 266.191925 
75046.252, 181.436829, 266.192352 
75047.451, 181.43808, 266.189789 
75048.629, 181.437637, 266.185577 
75049.807, 181.438553, 266.190735 
75050.966, 181.444626, 266.194305 
75052.164, 181.443817, 266.18988 
75053.324, 181.442673, 266.196136 
75054.482, 181.446671, 266.191925 
75055.7, 181.446442, 266.19043 
75056.899, 181.45137, 266.196564 
75058.059, 181.454803, 266.187927 
75059.217, 181.455276, 266.195801 
75060.415, 181.45813, 266.193024 
75061.615, 181.45871, 266.191925 
75062.814, 181.457901, 266.196045 
75064.013, 181.458939, 266.194611 
75065.171, 181.466263, 266.195709 
75066.331, 181.467865, 266.195709 
75067.489, 181.464081, 266.200775 
75068.669, 181.471878, 266.19516 
75069.867, 181.4673, 266.198059 
75071.027, 181.471741, 266.19635 
75072.184, 181.476334, 266.196991 
75073.343, 181.479767, 266.194092 
75074.523, 181.477707, 266.19754 
75075.721, 181.477142, 266.198059 
75076.899, 181.478958, 266.19635 
75078.059, 181.482758, 266.199249 
75079.256, 181.481842, 266.201752 
75080.416, 181.4879, 266.199799 
75081.575, 181.490646, 266.200989 
75082.773, 181.49054, 266.199371 
75083.932, 181.492935, 266.198944 
75085.091, 181.491791, 266.203674 
75086.249, 181.497528, 266.206055 
75087.388, 181.49707, 266.201202 
75088.567, 181.497742, 266.20282 
75089.725, 181.498901, 266.202057 
75090.906, 181.500854, 266.205841 
75092.062, 181.502563, 266.206818 
75093.241, 181.503922, 266.202057 
75094.439, 181.502914, 266.205292 
75095.639, 181.510574, 266.203156 
75096.818, 181.511642, 266.204132 
75097.975, 181.511139, 266.204529 
75099.133, 181.514023, 266.206268 
75100.292, 181.516754, 266.205505 
75101.471, 181.516418, 266.205627 
75102.629, 181.516418, 266.205719 
75103.808, 181.524078, 266.207977 
75104.966, 181.523758, 266.203674 
75106.124, 181.523636, 266.206482 
75107.282, 181.526382, 266.210358 
75108.421, 181.52948, 266.20401 
75109.599, 181.524078, 266.203247 
75110.757, 181.532562, 266.208435 
75111.916, 181.531555, 266.209961 
75113.035, 181.536102, 266.209961 
75114.192, 181.534958, 266.210449 
75115.371, 181.534744, 266.211884 
75116.528, 181.538757, 266.210358 
75117.667, 181.538177, 266.208862 
75118.824, 181.540802, 266.210358 
75119.944, 181.544937, 266.210907 
75121.121, 181.547348, 266.213593 
75122.279, 181.547913, 266.212952 
75123.399, 181.54953, 266.213928 
75124.577, 181.552048, 266.215759 
75125.734, 181.551117, 266.213715 
75126.913, 181.559479, 266.213287 
75128.092, 181.558563, 266.211975 
75129.309, 181.561783, 266.21286 
75130.507, 181.561188, 266.211548 
75131.705, 181.559814, 266.219849 
75132.864, 181.561447, 266.218994 
75134.021, 181.564407, 266.219208 
75135.18, 181.565445, 266.216614 
75136.339, 181.568176, 266.216949 
75137.518, 181.572098, 266.217041 
75138.675, 181.570465, 266.219757 
75139.854, 181.572769, 266.219421 
75141.012, 181.57576, 266.216309 
75142.19, 181.58046, 266.215637 
75143.369, 181.578491, 266.220276 
75144.527, 181.578049, 266.215637 
75145.706, 181.581467, 266.219635 
75146.863, 181.584564, 266.218567 
75148.022, 181.590302, 266.220825 
75149.201, 181.586044, 266.215851 
75150.399, 181.590408, 266.221802 
75151.557, 181.592697, 266.219086 
75152.737, 181.596146, 266.222321 
75153.916, 181.593735, 266.220612 
75155.134, 181.600479, 266.22345 
75156.332, 181.598434, 266.222534 
75157.551, 181.599686, 266.221558 
75158.71, 181.597534, 266.222107 
75159.909, 181.602432, 266.22406 
75161.088, 181.601624, 266.226196 
75162.265, 181.610458, 266.228912 
75163.423, 181.608154, 266.222748 
75164.621, 181.608047, 266.223206 
75165.82, 181.610565, 266.222992 
75167.037, 181.614563, 266.229431 
75168.256, 181.618454, 266.227509 
75169.475, 181.618225, 266.225372 
75170.693, 181.623032, 266.228363 
75171.912, 181.624878, 266.224915 
75173.11, 181.622253, 266.226532 
75174.27, 181.622925, 266.227173 
75175.426, 181.624771, 266.226746 
75176.587, 181.63002, 266.226196 
75177.765, 181.62706, 266.232056 
75178.942, 181.636429, 266.229675 
75180.14, 181.635529, 266.224274 
75181.338, 181.638168, 266.227631 
75182.498, 181.637939, 266.230743 
75183.676, 181.641129, 266.227509 
75184.874, 181.639862, 266.230957 
75186.073, 181.645599, 266.233337 
75187.271, 181.646851, 266.228821 
75188.49, 181.644928, 266.232574 
75189.648, 181.646179, 266.231934 
75190.806, 181.653625, 266.231934 
75191.965, 181.648788, 266.233429 
75193.123, 181.655106, 266.232788 
75194.282, 181.653854, 266.233337 
75195.461, 181.65303, 266.234924 
75196.619, 181.660019, 266.232361 
75197.777, 181.656693, 266.234741 
75198.916, 181.662094, 266.230621 
75200.057, 181.664719, 266.235291 
75201.234, 181.663361, 266.234528 
75202.391, 181.666901, 266.235687 
75203.589, 181.667831, 266.233978 
75204.787, 181.670349, 266.236115 
75205.986, 181.673203, 266.231689 
75207.144, 181.676529, 266.232666 
75208.342, 181.676971, 266.238068 
75209.541, 181.67778, 266.236359 
75210.738, 181.682373, 266.237549 
75211.897, 181.684769, 266.240448 
75213.077, 181.685699, 266.239258 
75214.233, 181.687622, 266.236481 
75215.392, 181.688431, 266.234528 
75216.549, 181.685913, 266.238495 
75217.727, 181.691055, 266.240326 
75218.885, 181.689804, 266.240448 
75220.065, 181.695084, 266.239349 
75221.262, 181.697128, 266.239685 
75222.42, 181.697235, 266.245178 
75223.599, 181.700348, 266.240997 
75224.757, 181.70459, 266.242279 
75225.915, 181.702637, 266.240753 
